Name|Address|Category|Lng|Lat
南樺化學工廠|高雄市小港區店中路４８巷９號|化學製品製造業|22.562812|120.354087
南泉化工實業有限公司燕巢廠|高雄市燕巢區瓊林里瓊林路１００３之３號|化學製品製造業|22.799419|120.3277048
南海鐵工廠股份有限公司|高雄市三民區遼寧二街３３７、３３８、３４５號|機械設備製造業|22.6432717|120.2926214
南海食品股份有限公司|高雄市鳥松區坔埔里大同路４巷一弄六號|食品製造業|22.65711|120.38466
南瑩造機有限公司|高雄市前鎮區仁愛里新福路５號|機械設備製造業|22.5797199|120.317414
南發珍食品有限公司|高雄市大寮區永芳里萬丹路458號2樓|食品製造業|22.6141812|120.4048413
南美工業有限公司|高雄市大社區保社里旗楠路99-1號|化學材料製造業|22.7493783|120.3455338
南美特科技股份有限公司二廠|高雄市楠梓區楠梓加工出口區中央路25號|化學製品製造業|22.7226024|120.3040921
南美特科技股份有限公司|高雄市楠梓區楠梓加工出口區中央路36號|化學製品製造業|22.7230435|120.3042325
南美製藥股份有限公司|高雄市大寮區大寮里大有二街８號|食品製造業,藥品及醫用化學製品製造業|22.5874872|120.4273342
南良企業有限公司|高雄市大寮區江山里鳳屏二路２２號|金屬製品製造業,機械設備製造業,汽車及其零件製造業,家具製造業|22.6403976|120.4095377
南訊開發科技有限公司|高雄市大寮區潮寮里田單六街１３號|金屬製品製造業|22.5722126|120.4315658
南超塑膠有限公司|高雄市岡山區竹圍里嘉新東路２之５號|塑膠製品製造業|22.8075909|120.306303
南鋼工業股份有限公司|高雄市鳳山區鳳仁路１８２號|金屬製品製造業,其他運輸工具及其零件製造業|22.636678|120.3712111
南鐵機械股份有限公司仁武廠|高雄市仁武區後安里後庄巷７０號|金屬製品製造業,其他運輸工具及其零件製造業|22.7118602|120.342228
南隆冷凍製冰廠股份有限公司|高雄市鼓山區濱海一路５７巷３弄３６號|食品製造業|22.6200644|120.2721881
南隆塑膠廠股份有限公司|高雄市美濃區吉東里中正路三段１８０號|紡織業|22.8605282|120.5359954
南隆鋼鐵股份有限公司高雄廠|高雄市燕巢區中安路３４４號|基本金屬製造業,金屬製品製造業|22.7860766|120.3519291
南鼓山加油站|高雄市鼓山區捷興二街46號|加油站|22.622013|120.2749353
南龍機器有限公司|高雄市大寮區後庄里民成街180號|金屬製品製造業|22.6392739|120.3814145
博升電子實業有限公司|高雄市湖內區太爺里中山路二段１７弄１０號|電子零組件製造業,電腦、電子產品及光學製品製造業|22.901283|120.2352523
博威特實業股份有限公司仁大廠|高雄市仁武區工業二路２５號|非金屬礦物製品製造業,金屬製品製造業|22.6991196|120.341461
博威特實業股份有限公司萬金廠|高雄市大社區旗楠路133巷15號1、2樓|化學材料製造業,塑膠製品製造業,非金屬礦物製品製造業,基本金屬製造業|22.7469708|120.3477001
博威特實業股份有限公司|高雄市仁武區後安里鳳仁路３５８號|化學材料製造業,塑膠製品製造業,非金屬礦物製品製造業,基本金屬製造業|22.7147493|120.336503
博愛加油站|高雄市三民區博愛一路335號|加油站|22.650071|120.3032326
博敦電子股份有限公司|高雄市三民區灣興里灣興街５５巷２號|電腦、電子產品及光學製品製造業|22.651308|120.311066
博森企業股份有限公司|高雄市岡山區本洲里本工南一路８號|基本金屬製造業|22.8047138|120.2707954
博淳金屬企業股份有限公司二廠|高雄市小港區中智路９號|金屬製品製造業|22.5307925|120.3646339
博淳金屬企業股份有限公司台機廠|高雄市小港區鳳宮里台機路１５號|金屬製品製造業|22.5557026|120.3406185
博群機械有限公司|高雄市前鎮區崗山橫街１之２號１樓|機械設備製造業|22.6028399|120.3330469
博耘企業股份有限公司|高雄市路竹區北嶺里民有路623號|金屬製品製造業|22.8216684|120.2742949
博航企業社|高雄市路竹區竹園里新生路334巷82號|金屬製品製造業|22.8714721|120.2910603
博衡興業有限公司|高雄市燕巢區瓊林里瓊招路３５號|金屬製品製造業|22.7954133|120.3315256
博詳企業有限公司一廠|高雄市岡山區聖森路188號|汽車及其零件製造業|22.798568|120.31192
博詳企業有限公司|高雄市岡山區碧紅里育仁街２６號１樓|其他運輸工具及其零件製造業|22.7951118|120.3045461
博麗彩色印刷股份有限公司|高雄市三民區鼎仁街８號|印刷及資料儲存媒體複製業|22.6695708|120.3228262
卡洛國際有限公司|高雄市橋頭區塩南路21號|成衣及服飾品製造業|22.744405|120.2895813
卡登實業股份有限公司三民廠|高雄市三民區十美里熱河二街２９７號|印刷及資料儲存媒體複製業|22.6445766|120.2935054
卡登實業股份有限公司前鎮三廠|高雄市前鎮區新都路１號３樓|印刷及資料儲存媒體複製業|22.5776266|120.3159139
卡登實業股份有限公司前鎮二廠|高雄市前鎮區新都路1號2樓|印刷及資料儲存媒體複製業|22.5776266|120.3159139
卡登實業股份有限公司前鎮廠|高雄市前鎮區新都路１號１樓|紙漿、紙及紙製品製造業,印刷及資料儲存媒體複製業,塑膠製品製造業|22.5776266|120.3159139
卡登實業股份有限公司臨海廠|高雄市小港區北林路３號|紙漿、紙及紙製品製造業,印刷及資料儲存媒體複製業,塑膠製品製造業,電腦、電子產品及光學製品製造業,機械設備製造業|22.5471058|120.3767706
卡登工業股份有限公司三民廠|高雄市三民區十美里熱河二街３０１號|印刷及資料儲存媒體複製業|22.644527|120.2934
卡蒙企業股份有限公司|高雄市橋頭區甲南里甲新路７１、７３號|其他製造業|22.7432941|120.2924711
卡訊電子股份有限公司三廠|高雄市前鎮區新衙路288-3號5樓之1|電腦、電子產品及光學製品製造業|22.582122|120.314701
卡訊電子股份有限公司二廠|高雄市前鎮區新衙路288-3號7樓之2、288-5號7樓之2|電腦、電子產品及光學製品製造業|22.582122|120.314701
卡訊電子股份有限公司|高雄市前鎮區信義里新衙路２８８之５號６樓之１、２８８之３號８樓之２|電腦、電子產品及光學製品製造業,電力設備製造業|22.582154|120.314748
卯利企業有限公司|高雄市大寮區潮寮里田單六街１６號|基本金屬製造業|22.5722118|120.4312676
印南企業股份有限公司|高雄市岡山區嘉新東路８４之１０號|電子零組件製造業,電力設備製造業|22.8231393|120.3269976
印隆興業股份有限公司|高雄市大寮區潮寮里田單七街１０號|基本金屬製造業|22.5713167|120.4314733
卸福企業社|高雄市阿蓮區中路里中路73-4號|汽車及其零件製造業,其他運輸工具及其零件製造業|22.8950761|120.2986736
原億企業社|高雄市鳳山區北門里建國路一段３９２號|機械設備製造業|22.6346351|120.3688512
原億陞鋼鐵有限公司|高雄市大寮區大寮里光華路１４號|基本金屬製造業,金屬製品製造業|22.585827|120.4192098
原塑實業股份有限公司高雄廠|高雄市大寮區大寮里大業街３９號|化學製品製造業|22.5882533|120.4300598
原大企業有限公司|高雄市岡山區岡山里嘉新西路３０巷２１號|金屬製品製造業,機械設備製造業|22.804414|120.293307
原敞工程有限公司|高雄市仁武區後安里永宏巷12弄16號|其他運輸工具及其零件製造業|22.7146071|120.3411442
原本生化科技股份有限公司|高雄市永安區維新里永工六路２之１號|食品製造業|22.8138816|120.2562695
原榮鋼鐵企業股份有限公司仁美廠|高雄市鳥松區仁美里美山路４９號|金屬製品製造業|22.6433287|120.3833285
原泰工業有限公司|高雄市三民區中華橫路７０號|機械設備製造業|22.640975|120.288912
原裕股份有限公司|高雄市大寮區潮寮里富民街１號|基本金屬製造業|22.575041|120.4289319
又新實業有限公司|高雄市大寮區琉球里農場路２１７號|機械設備製造業|22.6169673|120.4303066
又陞企業社|高雄市大寮區鳳屏二路41之8號|金屬製品製造業|22.6404494|120.404878
友利得金屬股份有限公司|高雄市岡山區為隨里為隨東路６２之２號|金屬製品製造業|22.8155489|120.2899803
友厚新科技股份有限公司|高雄市大寮區後庄里鳳屏一路１０９巷６１號|機械設備製造業|22.6318471|120.3859892
友和耐火材料工業股份有限公司|高雄市大寮區中庄里仁愛路３３６號|非金屬礦物製品製造業,機械設備製造業|22.6294511|120.3950002
友宏有限公司|阿蓮區港後里崙頂1-10號|屠宰場|22.8806219|120.3128588
友宏有限公司|高雄市阿蓮區港後里崙頂1-10號2樓|食品製造業|22.8806219|120.3128588
友富貿易有限公司|高雄市前鎮區新都路30號2樓|食品製造業|22.580167|120.314509
友情加油站|高雄市岡山區介壽東路83號|加油站|22.7861526|120.3134811
友成石灰工廠股份有限公司|高雄市小港區沿海三路友成巷1號|非金屬礦物製品製造業|22.5361864|120.3732673
友源機械有限公司大寮廠|高雄市大寮區大寮里大寮路３２３巷１０６號|金屬製品製造業,機械設備製造業|22.5945589|120.4151747
友立化工有限公司|高雄市梓官區梓信里信德街１４號|化學製品製造業|22.7654314|120.2555778
友荃科技實業股份有限公司|高雄市岡山區本洲里本工五路３號|電力設備製造業,機械設備製造業|22.8083091|120.2718583
友裕有限公司高雄廠|高雄市仁武區烏林里仁心路２５３之１號|機械設備製造業|22.6890325|120.3671611
友贊有限公司|高雄市仁武區後安里永宏巷１２弄３５號|機械設備製造業|22.7137594|120.3414895
友達光電股份有限公司高雄廠|南科高雄園區高雄市路竹區路科三路9號|電子零組件製造業|22.8384606|120.2586652
双一企業股份有限公司|高雄市仁武區竹後里竹工三巷４６號|金屬製品製造業,機械設備製造業|22.714666|120.3317485
叡鈞有限公司|高雄市大寮區永芳里萬丹路２０７之２號|機械設備製造業|22.6129804|120.3964828
古板企業有限公司|高雄市湖內區海山里和平路１９之５號|非金屬礦物製品製造業|22.8906576|120.2242747
可味軒麵包廠|高雄市楠梓區東寧里玉田街１０７號|食品製造業|22.731396|120.330545
可宸企業有限公司|高雄市路竹區復興路52號|金屬製品製造業|22.8499366|120.2707702
可成生物科技股份有限公司|高雄市路竹區路科二路57號1樓|其他製造業|22.8286823|120.2589894
可詮企業有限公司|高雄市前鎮區信義里興化街123號|金屬製品製造業,機械設備製造業|22.5842638|120.3119603
台互企業有限公司|高雄市大寮區興業路１７、１７之１號|食品製造業|22.5904106|120.4291244
台亞仁武加油站|高雄市仁武區鳳仁路304之3號|加油站|22.7092409|120.3405916
台亞台上加油站|高雄市岡山區成功路269號|加油站|22.808552|120.2988385
台亞大業加油站|高雄市前鎮區凱旋四路560號|加油站|22.5970587|120.3180566
台亞大舍甲加油站|高雄市梓官區和平路2號|加油站|22.7530293|120.2616626
台亞岡山交流道加油站|高雄市岡山區介壽東路3號|加油站|22.7865247|120.3161234
台亞明田加油站|高雄市路竹區中山路1016號|加油站|22.8520143|120.2616277
台亞林園加油站|高雄市林園區鳳林路三段650號|加油站|22.5263999|120.4010131
台亞林園工業區加油站|高雄市林園區沿海路一段149號|加油站|22.5006251|120.4026079
台亞楠梓交流道加油站|高雄市楠梓區鳳楠路45號|加油站|22.7221305|120.3311637
台亞程香加油站|高雄市岡山區岡燕路500號|加油站|22.7908173|120.3103555
台亞華盟加油站|高雄市三民區中華二路372號|加油站|22.6489879|120.2922239
台亞鳥松加油站|高雄市鳥松區中正路44之77號|加油站|22.6450094|120.3649192
台京企業股份有限公司高雄廠|高雄市永安區維新里永工一路１１之１號|金屬製品製造業|22.8139199|120.2543323
台住電子材料股份有限公司|高雄市楠梓區楠梓加工出口區楠梓加工出口區新建南路2號|基本金屬製造業|22.722199|120.310976
台刷股份有限公司|高雄市湖內區公館里中山路二段２５號|木竹製品製造業,金屬製品製造業,機械設備製造業|22.901879|120.2348715
台力橡膠股份有限公司分廠|高雄市阿蓮區石安里石安230-52號|橡膠製品製造業|22.88599|120.312905
台力橡膠股份有限公司岡山廠|高雄市岡山區本洲里本工路５０號|橡膠製品製造業|22.8136287|120.2734215
台力橡膠股份有限公司ㄧ廠|高雄市阿蓮區石安里石安230之67、68號|橡膠製品製造業|22.885416|120.312422
台力橡膠股份有限公司|高雄市阿蓮區阿蓮里中正路２１６巷５２號|橡膠製品製造業|22.8825732|120.3372411
台北氧氣股份有限公司高雄廠|高雄市阿蓮區港後里崙頂６４號|化學材料製造業|22.877746|120.3081461
台協化學股份有限公司大業廠|高雄市小港區龍鳳里大業南路３４號|非金屬礦物製品製造業|22.5289757|120.3663015
台協化學股份有限公司|高雄市小港區鳳森里中智街１０號|非金屬礦物製品製造業|22.5323596|120.3632901
台吉化工股份有限公司|高雄市鼓山區鼓山一路７７號|化學製品製造業|22.6254473|120.2773649
台圓實業有限公司|高雄市仁武區鳳仁路287之42號|化學材料製造業|22.7045884|120.342304
台城企業有限公司|高雄市大寮區過溪里華一街509號|機械設備製造業|22.5757578|120.4112224
台塑大金精密化學股份有限公司仁武廠|高雄市仁武區竹後里水管路１００號|化學材料製造業|22.7060776|120.3350507
台帽螺帽股份有限公司|高雄市路竹區鴨寮里復興路２８４號|金屬製品製造業|22.8452222|120.275501
台弟工業股份有限公司|高雄市楠梓區楠梓加工出口區開發路76號|機械設備製造業|22.7202424|120.3003496
台朔重工股份有限公司仁武廠|高雄市仁武區竹後里鳳仁路２８１之１號|機械設備製造業,其他製造業|22.7033167|120.3440933
台朔重工股份有限公司齒輪廠|高雄市仁武區鳳仁路２８１號|機械設備製造業|22.7033167|120.3440933
台東初鹿乳品有限公司|高雄市大社區保社里中正路329-3號|食品製造業|22.7432624|120.3494429
台棧企業有限公司|高雄市大寮區潮寮路88巷9號|木竹製品製造業|22.565627|120.4200192
台榮產業股份有限公司高雄飼料廠分廠|高雄市路竹區社南里大同路４８３號|食品製造業|22.8557385|120.2669928
台榮產業股份有限公司高雄飼料廠|高雄市路竹區社南里大同路５５０號|食品製造業|22.8546281|120.2671408
台橡股份有限公司岡山廠|高雄市岡山區本洲里本工ㄧ路３９號|橡膠製品製造業|22.8141983|120.2625371
台橡股份有限公司高雄廠|高雄市大社區三奶里興工路２號|化學材料製造業|22.7240014|120.3409705
台毅國際開發有限公司三廠|高雄市林園區下厝路89巷20之18號|金屬製品製造業|22.5021922|120.3735763
台毅國際開發有限公司二廠|高雄市林園區下厝路89巷20-16號|金屬製品製造業|22.5021922|120.3735763
台洋冷凍食品工業股份有限公司|高雄市大寮區過溪里永洋街２０號１樓|食品製造業|22.5765212|120.4185112
台濾實業股份有限公司|高雄市前鎮區新衙路288之2號6樓之1|機械設備製造業|22.582464|120.315125
台灣三井高科技股份有限公司|高雄市前鎮區高雄加工出口區南五路1號|電子零組件製造業|22.5929676|120.2955213
台灣三協通商股份有限公司|高雄市小港區港口里平和路２１１號|汽車及其零件製造業|22.568624|120.330791
台灣三和技術股份有限公司|高雄市大寮區後庄里民權街143號|金屬製品製造業|22.6425866|120.3999023
台灣三曜有限公司二廠|高雄市路竹區後鄉里順安路３２７號|金屬製品製造業|22.8350837|120.2418036
台灣三曜有限公司|高雄市路竹區後鄉里順安路３２９號|金屬製品製造業|22.8349838|120.2415926
台灣三美股份有限公司|高雄市大寮區江山里江山路８０號|電子零組件製造業,電腦、電子產品及光學製品製造業,電力設備製造業,其他製造業|22.6391702|120.406386
台灣三菱電梯股份有限公司高雄工廠|高雄市小港區港口里同利路１６號|機械設備製造業|22.567173|120.3297638
台灣世久有限公司|高雄市彌陀區漯底里漯底路１２４巷１５號|汽車及其零件製造業,其他運輸工具及其零件製造業|22.7689157|120.2448225
台灣中外爐工業股份有限公司小港廠|高雄市小港區山明里長泰街３５號|機械設備製造業|22.5444291|120.3745585
台灣中油股份有限公司天然氣事業部永安液化天然氣廠|高雄市永安區新港里新興路１之２０號|石油及煤製品製造業|22.8161465|120.210822
台灣中油股份有限公司煉製事業部高雄煉油廠|高雄市楠梓區宏南里左楠路2號|石油及煤製品製造業|22.7042341|120.302727
台灣中油股份有限公司石化事業部|高雄市林園區五福里石化二路３號|化學材料製造業|22.4987852|120.4066992
台灣丸和電子股份有限公司|高雄市楠梓區楠梓加工出口區楠梓加工出口區西二街1-2號|電子零組件製造業|22.7191879|120.305629
台灣之水企業有限公司|高雄市鳳山區鎮北里鎮北北巷２１－２４號|飲料製造業|22.6439359|120.3718788
台灣亞細亞興業股份有限公司|高雄市前鎮區高雄加工出口區西十街2之2號、高雄市前鎮區高雄加工出口區西十街4之2號、高雄市前鎮區高雄加工出口區西十街6之2號|紙漿、紙及紙製品製造業,電子零組件製造業|22.605893|120.288531
台灣伊格爾博格曼股份有限公司|高雄市路竹區北嶺二路18號|機械設備製造業|22.827059|120.2704846
台灣住友培科股份有限公司高雄廠|高雄市大寮區華西路１號|化學材料製造業|22.5769312|120.4227561
台灣住礦科技股份有限公司|高雄市楠梓區楠梓加工出口區東七街16、16-1、16-2號|電子零組件製造業|22.7236853|120.3100614
台灣佐藤股份有限公司|高雄市楠梓區楠梓加工出口區西七街16號|金屬製品製造業|22.7222685|120.3001376
台灣典範半導體股份有限公司|高雄市前鎮區高雄加工出口區南二路1號、高雄市前鎮區高雄加工出口區南三路2號、高雄市前鎮區高雄加工出口區南三路2號2樓、高雄市前鎮區高雄加工出口區南三路2號3樓、高雄市前鎮區高雄加工出口區南三路2號4樓、高雄市前鎮區高雄加工出口區南三路2號5樓|電子零組件製造業|22.5963738|120.2940055
台灣前川股份有限公司|高雄市前鎮區新展路11號|機械設備製造業|22.578262|120.316781
台灣創新生醫股份有限公司|高雄市路竹區路科二路63號2樓|其他製造業|22.8271904|120.2596559
台灣北澤股份有限公司第三廠|高雄市楠梓區楠梓加工出口區新經一路14號|金屬製品製造業,機械設備製造業|22.7215332|120.309969
台灣北澤股份有限公司第二廠|高雄市楠梓區楠梓加工出口區東六街8號|金屬製品製造業,機械設備製造業|22.7241802|120.3071272
台灣博士電子股份有限公司|高雄市前鎮區高雄加工出口區中六路七號、高雄市前鎮區高雄加工出口區南一路14號|電子零組件製造業|22.5981044|120.2905146
台灣卜蜂企業股份有限公司高雄廠|高雄市永安區維新里永安工業區永工二路７號|食品製造業|22.8093377|120.2520929
台灣卡勒克密封技術股份有限公司二廠|高雄市仁武區仁心路312之8號1樓|金屬製品製造業|22.6922914|120.3709055
台灣卡勒克密封技術股份有限公司|高雄市燕巢區鳳東路312巷27號|金屬製品製造業|22.7582814|120.3586737
台灣可林生化科技有限公司|高雄市仁武區竹後里竹業巷17號|化學製品製造業,其他製造業|22.711759|120.3317094
台灣合田實業股份有限公司|高雄市大社區保社里旗楠路６號|基本金屬製造業|22.7408181|120.3379812
台灣吉悌科技股份有限公司|高雄市小港區山明里長泰街４８號|電力設備製造業|22.544598|120.3743325
台灣國際造船股份有限公司|高雄市小港區鳳宮里中鋼路３號|機械設備製造業,其他運輸工具及其零件製造業|22.552346|120.345619
台灣堅彌股份有限公司|高雄市仁武區後安里永宏巷６號|其他製造業|22.7150166|120.3408422
台灣塑膠工業股份有限公司仁武廠|高雄市仁武區水管路１００號|食品製造業,化學材料製造業,化學製品製造業,金屬製品製造業,機械設備製造業|22.7059261|120.3350318
台灣塑膠工業股份有限公司林園廠|高雄市林園區溪州里石化一路１號|石油及煤製品製造業,化學材料製造業|22.507705|120.412675
台灣塑膠工業股份有限公司林園聚丙烯廠|高雄市林園區溪州里石化一路１之１號、工業一路１６號|化學材料製造業|22.507705|120.412675
台灣塑膠工業股份有限公司第四工場|高雄市前鎮區鎮北里建基街５號|化學製品製造業|22.5940164|120.2984812
台灣奈森克林股份有限公司|高雄市大寮區琉球里農場路208號2樓|化學製品製造業|22.6165167|120.4286072
台灣奈諾生物科技有限公司|高雄市前鎮區鎮北里擴建路１之２８號５樓|化學製品製造業|22.589787|120.302778
台灣好奇股份有限公司大發廠|高雄市大寮區裕民街6號|紙漿、紙及紙製品製造業,印刷及資料儲存媒體複製業,塑膠製品製造業|22.5847628|120.4340884
台灣安華股份有限公司|高雄市前鎮區新生路248-14號4樓|金屬製品製造業|22.5758377|120.3166987
台灣家美實業股份有限公司|高雄市燕巢區鳳雄里鳳東路２５１號|金屬製品製造業,機械設備製造業,家具製造業|22.7594284|120.3622407
台灣富品工業股份有限公司|高雄市岡山區本洲里本工西路１８號|金屬製品製造業|22.8132055|120.264256
台灣富視帝有限公司|高雄市前鎮區新生路248-20、248-22、248-25、248-27、248-29、248-31號5樓|電子零組件製造業|22.5759637|120.3168886
台灣寶理塑膠股份有限公司大發二廠|高雄市大寮區潮寮里建業路１３之１號|化學材料製造業|22.571185|120.4306798
台灣寶理塑膠股份有限公司大發廠|高雄市大寮區潮寮里建業路１３號|化學材料製造業|22.5709802|120.4270353
台灣寶綠壯食品有限公司大樹廠|高雄市大樹區九曲里九大路３８８號|食品製造業|22.6517807|120.4249448
台灣小山丘有限公司|高雄市燕巢區安林三街8號|飲料製造業|22.787|120.3300254
台灣小阪精工有限公司|高雄市仁武區後安里後庄巷39號|金屬製品製造業|22.7149658|120.3442257
台灣岡崎工業股份有限公司二廠|高雄市前鎮區高雄加工出口區東四街1、2、1之2、2之2|電力設備製造業|22.603345|120.2914972
台灣岡崎工業股份有限公司|高雄市前鎮區高雄加工出口區東六街1、2、3、4、5、6號|電力設備製造業|22.6034669|120.2900029
台灣巴斯夫股份有限公司高雄廠|高雄市大寮區光華路６號|化學製品製造業|22.6197259|120.3556401
台灣強克股份有限公司|高雄市仁武區後安里鳳仁路３２４之４號|機械設備製造業|22.7115093|120.3392514
台灣弼奧股份有限公司|高雄市大寮區大業街２１號|電力設備製造業|22.5842805|120.4305598
台灣彎管工業有限公司|高雄市橋頭區仕豐里仕豐路溝尾巷３０號|基本金屬製造業,金屬製品製造業,機械設備製造業|22.7491589|120.3066167
台灣志氯化學股份有限公司碱氯廠|高雄市小港區鳳森里中智街２５號|食品製造業,化學製品製造業|22.5323596|120.3632901
台灣恩智浦半導體股份有限公司一廠|高雄市楠梓區楠梓加工出口區經五路10號|電子零組件製造業|22.7185572|120.3034181
台灣恩智浦半導體股份有限公司三廠|高雄市楠梓區楠梓加工出口區經四路7號5~8樓|電子零組件製造業|22.7195753|120.3040901
台灣恩智浦半導體股份有限公司二廠|高雄市楠梓區楠梓加工出口區經四路7號|電子零組件製造業|22.7186269|120.3043357
台灣恩智浦半導體股份有限公司五廠|高雄市楠梓區楠梓加工出口區內環南路106-1、106-3、108-1、108-3、110-3、112-2、112-3號|電子零組件製造業|22.7203921|120.3102487
台灣恩智浦半導體股份有限公司六廠|高雄市楠梓區楠梓加工出口區西三街8-3號|電子零組件製造業|22.7191306|120.301597
台灣愛光塑膠股份有限公司|高雄市楠梓區楠梓加工出口區內環南路30號|塑膠製品製造業|22.7209222|120.3058778
台灣愛德克股份有限公司大樹工廠|高雄市大樹區九曲里九大路河濱一巷16號|塑膠製品製造業,電子零組件製造業|22.6572235|120.4261301
台灣愛德克股份有限公司|高雄市仁武區竹後里水管路８７號|塑膠製品製造業,金屬製品製造業,電子零組件製造業,機械設備製造業|22.7064952|120.3312135
台灣愛玉生技開發股份有限公司|高雄市前鎮區擴建路1之19號6樓|食品製造業|22.590247|120.302515
台灣愛生雅股份有限公司高雄廠|高雄市永安區維新里光明３巷２號|紡織業,紙漿、紙及紙製品製造業|22.8079527|120.2511793
台灣愷督科技股份有限公司|高雄市前鎮區高雄加工出口區南五路七號|機械設備製造業|22.5924714|120.2940787
台灣手把工業股份有限公司|高雄市燕巢區安招里安林三街３２號|汽車及其零件製造業|22.7872718|120.331166
台灣捷康綜合有限公司|高雄市楠梓區楠梓加工出口區東二街1-2、1-3、1-4、3-3、3-4號|電子零組件製造業|22.721234|120.309858
台灣摩根先進材料股份有限公司|高雄市小港區興業街２５號|非金屬礦物製品製造業|22.5262741|120.3629818
台灣敏科股份有限公司|高雄市大社區保社里萬金巷５之４號|紙漿、紙及紙製品製造業,電腦、電子產品及光學製品製造業|22.7535375|120.3421853
台灣敬中實業有限公司|高雄市仁武區竹後里鳳仁路２８５巷１６號|金屬製品製造業,汽車及其零件製造業,其他運輸工具及其零件製造業|22.7034916|120.3420318
台灣日東光學股份有限公司南科廠|高雄市路竹區路科十路11號7樓A室|電子零組件製造業|22.8403646|120.2558568
台灣日東電工股份有限公司第三工廠|高雄市前鎮區高雄加工出口區中六路5號|塑膠製品製造業|22.599425|120.291462
台灣日東電工股份有限公司|高雄市前鎮區高雄加工出口區南七路1、4號|塑膠製品製造業|22.5901981|120.2965352
台灣日電產三協股份有限公司|高雄市前鎮區高雄加工出口區南七路2號、6號|電子零組件製造業,機械設備製造業|22.5901981|120.2965352
台灣昭陽化學股份有限公司|高雄市前鎮區高雄加工出口區南四路四號|塑膠製品製造業,機械設備製造業|22.5939917|120.2945816
台灣時報社股份有限公司|高雄市仁武區高楠公路３２號|印刷及資料儲存媒體複製業|22.6982484|120.3231167
台灣望月貿易股份有限公司|高雄市鳳山區鎮北里鎮北北巷２５號|食品製造業|22.6439727|120.3718047
台灣東京窯業股份有限公司|高雄市大寮區大業街38號|非金屬礦物製品製造業|22.5863529|120.4305724
台灣東京輕電機股份有限公司|高雄市楠梓區楠梓加工出口區開發路15、17號|電子零組件製造業|22.7224629|120.3071657
台灣松尾股份有限公司|高雄市前鎮區高雄加工出口區西四街12、14、16、12-2、14-2、16-2、6-3、8-3、10-3、12-3、14-3、16-3號|電子零組件製造業,電腦、電子產品及光學製品製造業,電力設備製造業|22.602466|120.289101
台灣栗田股份有限公司高雄廠|高雄市橋頭區芋寮里芋林路２６０號|化學製品製造業|22.7646056|120.283497
台灣植體科技股份有限公司高科分公司|高雄市路竹區路科二路63號5樓|其他製造業|22.8286823|120.2589894
台灣檢驗科技股份有限公司高雄分公司|高雄市楠梓區楠梓加工出口區開發路61號|電腦、電子產品及光學製品製造業|22.7203336|120.3015186
台灣欣榮食品股份有限公司|高雄市旗山區三協里磚廠巷１６、１６之１、１６之２號|食品製造業|22.8678365|120.4734023
台灣正港製酒股份有限公司|高雄市仁武區竹後里鳳仁路３２９之１８號|飲料製造業|22.7039681|120.3433004
台灣毅隆精密工業有限公司民成廠|高雄市大寮區民成街125號|機械設備製造業|22.6404589|120.3849524
台灣毅隆精密工業有限公司|高雄市大社區保社里萬金巷7-10號|機械設備製造業|22.7530897|120.3424605
台灣氯乙烯工業股份有限公司林園廠|高雄市林園區溪州里工業一路一號|化學材料製造業|22.5135506|120.4060663
台灣水泥股份有限公司鼓山水泥製品廠仁武分廠|高雄市仁武區仁武里工業一路１６號|非金屬礦物製品製造業|22.6998855|120.3409064
台灣水泥股份有限公司鼓山水泥製品廠小港分廠|高雄市小港區鳳森里高雄市小港區中林路１２號|非金屬礦物製品製造業|22.536001|120.335609
台灣水泥股份有限公司鼓山水泥製品廠|高雄市鼓山區樹德里鼓山二路２７４號|非金屬礦物製品製造業|22.641409|120.278964
台灣波力梅有限公司第一廠|高雄市岡山區岡山路610巷27之1號|機械設備製造業|22.803975|120.291265
台灣波力梅有限公司|高雄市岡山區岡山路６１０巷２７號|機械設備製造業|22.803975|120.291265
台灣津村順天堂股份有限公司高雄廠|高雄市三民區建國一路４９２號|化學製品製造業|22.636734|120.314984
台灣海博特股份有限公司高雄加工區廠|高雄市前鎮區高雄加工出口區南七路3號|電腦、電子產品及光學製品製造業,家具製造業|22.589641|120.29571
台灣海博特股份有限公司|高雄市前鎮區千富街２４１巷２０號|電腦、電子產品及光學製品製造業,家具製造業|22.5844072|120.3133455
台灣海洋油壓機械科技股份有限公司|高雄市小港區台糖路7號1樓|其他運輸工具及其零件製造業|22.564648|120.344044
台灣淡水河谷股份有限公司|高雄市大寮區興業路４０號|基本金屬製造業|22.5904037|120.4287405
台灣淼昇電子有限公司|高雄市大寮區鳳林二路293-48號|塑膠製品製造業|22.5765645|120.4090676
台灣漢門德股份有限公司|高雄市前鎮區鎮北里高雄加工出口區南六路10號(1樓)|電力設備製造業|22.5912957|120.2945349
台灣牙板企業有限公司岡山廠|高雄市岡山區竹圍里嘉新東路２之１２號|金屬製品製造業|22.8075909|120.306303
台灣特浦股份有限公司|高雄市大寮區大寮里華中路４０號|其他製造業|22.5822373|120.428757
台灣百笑國際食品企業有限公司|高雄市大寮區光明路一段409巷17號|食品製造業|22.5645249|120.4141003
台灣皮拉工業股份有限公司|高雄市大寮區建民街２號|金屬製品製造業|22.577005|120.4307945
